table_id	table_name	reg_id	reg_name	ind_id	ind_name	reg_date	val
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.7600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.3800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	11.9400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.7000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.0600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.2900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.1100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	11.9800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	71	Пермский край	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.8500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	11.9900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.1700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	11.4100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	11.1900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	11.1100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.1900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.6200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	11.7600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.3000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	11.7800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	11.4300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	82	Приморский край	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	11.9400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-01-01T00:00:00	11.5848
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.3100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.3200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.2700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.0400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.0200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	11.8800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.9900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.3700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.4300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.3200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.7100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	15	Псковская область	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.0600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-01-01T00:00:00	12.2595
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	13.1700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	13.1800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.9900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.8700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.7100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.4800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.0500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.9300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	11.9900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.1500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	11.8700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	19	Респ. Башкортостан	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	11.8300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.9600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	13.1400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	13.0600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.2200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.2000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.2500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.5400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.4500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	11.6400
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.9000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.6100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	27	Респ. Карелия	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.8300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.9700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	13.0700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	13.0600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.8100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.6500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.2300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.3600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.7300
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.9500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.7900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.7200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	74	Респ. Саха (Якутия)	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.3500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	13.0500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.8800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.9600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.9600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.7700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.4700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.3900
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.8000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	13.1100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	12.9500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	13.2100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	62	Респ. Северная Осетия-Алания	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	12.8600
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.9500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.9700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	13.0700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.8500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	12.8000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	12.4500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	12.3500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	12.6700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	12.9800
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	13.1000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	12.3500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	59	Республика Адыгея (Адыгея)	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	11.9700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	13.0700
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	13.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.9100
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-05-01T00:00:00	12.0200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-06-01T00:00:00	11.5000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-07-01T00:00:00	11.2000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-08-01T00:00:00	11.1500
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-09-01T00:00:00	11.5200
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-10-01T00:00:00	11.9000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-11-01T00:00:00	11.8000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2001-12-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	85	Республика Алтай	8	Среднемесячные курсы покупки Немецкой марки	2002-01-01T00:00:00	0.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	86	Республика Бурятия	8	Среднемесячные курсы покупки Немецкой марки	2001-02-01T00:00:00	12.1000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	86	Республика Бурятия	8	Среднемесячные курсы покупки Немецкой марки	2001-03-01T00:00:00	12.0000
Table7	Сводные данные об объёмах операций с физическими лицами по покупке и продаже основных видов иностранной валюты уполномоченными банками	86	Республика Бурятия	8	Среднемесячные курсы покупки Немецкой марки	2001-04-01T00:00:00	12.3400
